Trial,ParticipantID,SearchOrder,Saccade,Direction,Amplitude,Duration,PeakVelocity,MeanVelocity,Blink,StartTime,EndTime,StartX,StartY,EndX,EndY,Task,ParticipantGender,Stimulus,SearchType,ActorGender,Directionality,Ostension
7,4_2_F1,1,39,LEFT,2.84,34,161.43,83.56,false,15106,15139,767.9,902.9,623.6,963.4,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
7,4_2_F1,1,40,LEFT,3.74,32,200.02,116.8,false,15384,15415,631.4,962.4,414.1,987.9,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
7,4_2_F1,1,41,RIGHT,3.58,30,196.66,119.47,false,16034,16063,424.2,988.5,629.8,953.3,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
7,4_2_F1,1,42,RIGHT,2,22,128.13,91.11,false,16471,16492,623,971.7,733.6,943.8,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
7,4_2_F1,1,43,RIGHT,1.16,20,82.02,57.94,false,16856,16875,737.9,949.2,798.4,927.3,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
7,4_2_F1,1,44,UP,0.71,14,52.03,50.47,false,17158,17171,785.4,926.8,792.4,895.9,VisualSearch,female,ng120ws.jpg,Search,NA,NA,NA
7,5_1_m2,2,82,DOWN,13.77,54,373.96,254.91,false,30352,30405,1711.2,284.1,1630.8,864.1,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,83,DOWN,4.56,34,201.29,134,false,31427,31460,1610.2,849.9,1721.4,1040.2,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,84,LEFT,7.65,50,274.97,152.94,false,31831,31880,1710.1,1048.3,1297.5,900.1,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,85,RIGHT,2.15,23,127.52,93.53,false,32193,32215,1289.5,894.5,1404.2,858.2,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,86,RIGHT,3.48,33,141.5,105.59,false,32595,32627,1416.8,863.8,1613.3,824.4,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,87,UP,2.5,25,139.84,99.94,false,32925,32949,1616.3,831.9,1695.2,739.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,88,LEFT,7.81,42,279.98,186,false,33381,33422,1713.3,719.2,1268.9,677.1,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,89,LEFT,3.69,28,196.16,131.81,false,33877,33904,1268.9,672.2,1074.9,724.5,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,90,LEFT,1.96,23,116.88,85.19,false,34238,34260,1055.5,722.2,949.7,702,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,91,RIGHT,3.58,31,172.16,115.53,false,34646,34676,908.9,695.3,1097.4,648.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,92,RIGHT,1.57,23,95.54,68.08,false,35184,35206,1083.8,660.1,1170.6,658.4,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,93,LEFT,4.03,34,177.57,118.67,false,35607,35640,1167.6,664.5,954.6,614.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,94,LEFT,1.97,23,119.59,85.75,false,36224,36246,957.5,618.6,849.8,629.4,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,95,DOWN,5.1,35,246.32,145.78,false,36711,36745,834.7,616.9,643.2,775.4,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,96,LEFT,0.62,10,51.01,62.45,false,37312,37321,625.5,767.9,590.1,767.3,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,97,UP,3.99,39,165.51,102.42,false,37515,37553,577.4,765.1,424.9,640.1,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,98,LEFT,1.78,21,116.64,84.86,false,38022,38042,420.8,647.1,336.8,689.7,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,99,UP,3.07,25,179.88,122.78,false,38272,38296,321.5,690.3,417.5,582.7,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,100,RIGHT,1.17,18,85.95,65.1,false,38749,38766,411.1,568.4,469.4,546,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,101,UP,6.29,46,211.7,136.73,false,39020,39065,470.2,548.3,608.2,316.3,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,102,DOWN,11.42,58,423.14,196.86,false,39613,39670,608.7,327.9,280.9,732.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,103,DOWN,1.38,21,73.22,65.86,false,39956,39976,269.5,743.5,237.6,798.9,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,104,RIGHT,7.49,41,291.31,182.68,false,40491,40531,230,805.2,664.4,802.7,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,105,LEFT,1.77,20,110.04,88.54,false,40884,40903,639.5,812.1,538.5,808.5,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,77,RIGHT,1.21,18,84.82,67.49,false,27600,27617,371.4,1005.6,441.7,992.4,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,78,UP,9.82,58,325.66,169.3,false,28133,28190,416.2,1011,590.7,602.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,79,LEFT,2.16,23,119.67,94.1,false,28587,28609,569.3,628.9,475.5,572.3,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,56,LEFT,1.83,22,111.37,83.16,false,20011,20032,312.8,696.9,206.4,694,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,57,RIGHT,13.92,61,382.4,228.12,false,20358,20418,206.7,689.1,970.6,876.4,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,58,LEFT,3.82,35,157.81,109.13,false,20720,20754,946.3,885.1,732.6,853.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,59,LEFT,2.08,22,136.93,94.62,false,20905,20926,734.7,847.6,619.9,824.7,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,60,RIGHT,10.73,47,352.26,228.4,false,21259,21305,600.4,818.1,1126.4,597.5,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,61,LEFT,1.68,21,120.05,79.82,false,21564,21584,1105.4,609.2,1019.9,635.4,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,62,LEFT,3,27,155.71,110.93,false,22023,22049,1012.2,654.5,847.5,668.7,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,63,RIGHT,8.41,43,304.34,195.64,false,22398,22440,844.2,662.3,1275.5,533.6,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,64,UP,2.86,25,152.49,114.57,false,22812,22836,1254.9,550.1,1150.5,463.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,65,RIGHT,2.78,26,167.38,106.98,false,23131,23156,1118.2,440.9,1252.8,492.5,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,66,RIGHT,1.72,21,101.33,81.78,false,23550,23570,1256.7,492.6,1323.1,542.2,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,1,LEFT,1.29,17,94.6,75.86,false,93,109,531.8,686.3,479.8,648.4,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,2,RIGHT,9.91,54,386.83,183.53,false,442,495,467.9,652.4,978.1,827.1,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,3,UP,9.25,46,309.04,201.11,false,775,820,941.3,830.3,1282.4,538.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,4,RIGHT,5.98,38,255.71,157.45,false,1022,1059,1263.4,546,1545.6,417.7,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,5,LEFT,23.09,64,571.02,360.73,false,1443,1506,1535.8,410.3,280,696.6,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,6,DOWN,8.86,40,386.11,221.62,false,1918,1957,308.8,691.9,594.2,1019.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,7,RIGHT,3.71,28,204.81,132.4,false,2193,2220,578.2,1021.7,789.4,983.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,8,UP,1.13,17,81.48,66.72,false,2505,2521,783.6,1000.3,815.3,955.3,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,9,RIGHT,9.37,46,290.81,203.75,false,2846,2891,815.9,955.6,1356.2,916.3,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,10,RIGHT,5.77,38,225.54,151.93,false,3106,3143,1336.9,920.9,1667.3,862.6,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,11,LEFT,0.92,14,67.83,65.95,false,3350,3363,1653.7,868.5,1610.3,893.7,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,12,UP,5.11,39,204.64,131.09,false,3623,3661,1596,899.2,1584.7,676.2,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,13,UP,8.35,45,270.27,185.48,false,3798,3842,1581,677,1556.5,334,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,14,LEFT,12.09,60,422.56,201.55,false,4249,4308,1546.2,350.4,883.6,341.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,15,UP,2.75,31,116.95,88.7,false,4671,4701,858,341.5,946.7,255.5,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,21,.,0.42,8,43.9,52.96,false,7539,7546,199.5,878,206.7,859.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,22,DOWN,4.9,34,237.72,144.1,false,7892,7925,211.2,861.7,400.2,1032.6,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,23,RIGHT,1.14,18,79.64,63.08,false,8170,8187,387.8,1036.1,445.8,1008.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,24,RIGHT,7.48,40,297.12,187.05,false,8320,8359,442,1014.2,763.2,790.3,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,25,LEFT,2.04,23,123.67,88.57,false,8550,8572,746,799.5,630.7,795.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,26,RIGHT,9.14,44,331.92,207.79,false,8935,8978,615.1,799.5,1103.1,944.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,38,UP,1.3,22,60.08,59.29,false,13194,13215,1266,547.8,1252.6,495.9,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,39,RIGHT,8.03,43,273.02,186.81,false,13629,13671,1248.9,482.1,1593.2,278.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,40,LEFT,16.78,59,438.02,284.41,false,14296,14354,1585.3,288.6,697,482.7,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,41,LEFT,7.31,56,260.95,130.48,false,14919,14974,716.2,465.8,313.1,506.6,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,42,UP,8.95,42,361.65,213.17,false,15146,15187,300.3,505.2,331,145.5,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,43,RIGHT,17.96,59,476.55,304.41,false,15588,15646,332.2,168.8,1313.7,101.6,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,44,LEFT,21.64,77,553.17,281.03,false,16021,16097,1264.5,118.8,321.3,665.9,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,45,DOWN,4.33,32,245.71,135.3,false,16602,16633,324.6,679.1,242.2,857,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,46,UP,5.18,40,198.78,129.49,false,17018,17057,237.6,874.2,272.3,650.1,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,47,RIGHT,3.19,27,189.49,117.97,false,17347,17373,277.6,653.3,449.4,609.5,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,48,LEFT,0.92,15,66.5,61.46,false,17565,17579,451.6,615.7,400.2,609.3,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,49,DOWN,8.04,44,293.24,182.63,false,17834,17877,376.3,609.4,284.7,953.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,50,UP,1.81,22,115.2,82.29,false,18137,18158,276.8,950.8,260.6,869.9,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,51,RIGHT,3.55,29,186.2,122.26,false,18371,18399,255.7,863.6,408.7,973.5,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,52,UP,5.43,37,244.08,146.71,false,18544,18580,401.1,984.4,573.9,782.4,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,53,LEFT,1.8,21,116.76,85.64,false,18976,18996,554.7,801.1,456.5,825.6,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,54,UP,3.63,35,155.41,103.79,false,19205,19239,455,825.7,433.4,670.7,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,55,LEFT,2.13,23,124.63,92.46,false,19629,19651,431.7,674.8,313.3,696.4,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,16,RIGHT,0.98,18,63.74,54.24,false,4860,4877,942.3,251.1,980.1,224.9,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,17,LEFT,16.7,137,1093.02,121.93,true,6081,6217,958.7,257.6,263.2,714,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,18,DOWN,4.27,31,242.43,137.69,false,6615,6645,276.7,714.6,236.5,900,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,19,UP,7.65,41,260.59,186.55,false,6803,6843,237.1,905.9,400.7,597.5,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,20,DOWN,7.33,43,305.05,170.54,false,7340,7382,383.4,604,201.1,891.7,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,27,LEFT,2.17,23,124.89,94.19,false,9174,9196,1088.5,947.2,965.2,962.2,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,28,LEFT,2.82,24,161.26,117.39,false,9501,9524,948.3,956.9,791.7,924.6,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,29,RIGHT,14.14,56,368.43,252.55,false,9716,9771,763.7,923,1585.4,877.9,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,30,RIGHT,2.1,24,117.12,87.35,false,10199,10222,1572.6,903.9,1677.4,853.5,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,31,LEFT,2.34,23,145.67,101.75,false,10503,10525,1682.4,841,1548.2,865.4,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,32,LEFT,8.88,44,325.22,201.82,false,10740,10783,1522.9,871.6,1011.5,905.1,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,33,UP,2.98,26,165.42,114.72,false,11088,11113,1019,901.6,996.6,773.3,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,34,UP,1.34,18,88.75,74.36,false,11457,11474,980.3,743.8,1016.5,694.6,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,35,LEFT,1.65,19,113.89,87.1,false,11667,11685,1016.4,684.8,925.1,692.3,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,36,RIGHT,4.98,39,210.96,127.76,false,12494,12532,896,710.4,1153.1,634.4,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,37,UP,2.82,25,157.1,112.86,false,12705,12729,1146.6,635.7,1255.6,553,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,80,RIGHT,19.77,63,465.49,313.78,false,29519,29581,458.4,553.7,1541.9,389.1,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,81,RIGHT,5.08,35,206.28,145.26,false,29952,29986,1515.5,409.5,1731.4,275,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,67,RIGHT,8.21,43,309.74,190.97,false,23825,23867,1315,555.4,1655.7,794,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,68,LEFT,1.9,23,122.21,82.56,false,24308,24330,1632,783.7,1548.2,838.3,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,69,LEFT,3.88,35,176.47,110.84,false,24590,24624,1526.8,837.7,1307.4,874.3,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,70,LEFT,5.84,37,244.77,157.86,false,25125,25161,1306.4,886.9,975.9,933,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,75,LEFT,3.7,33,174.54,112.21,false,26776,26808,789.3,901.4,613.5,811.3,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,76,DOWN,6.02,38,265.6,158.42,false,27321,27358,619.9,815.4,370.8,1005.5,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,74,UP,1.59,21,101.58,75.88,false,26467,26487,736.2,951,798.8,899.1,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,71,LEFT,3.26,26,175.38,125.5,false,25373,25398,977.5,931.3,790.2,930.5,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,72,LEFT,3.23,28,161.73,115.42,false,25833,25860,759.7,926,613.4,838.5,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_1_m2,2,73,RIGHT,3.71,30,199.46,123.67,false,26071,26100,590,827.4,745.9,939.1,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,5_2_m,NA,8,DOWN,1.26,19,84.59,66.48,false,3932,3950,1026.6,404.7,1020.4,454.7,SocialEngagement,male,m_pl_o1_dir_-o,NA,m,dir,-o
7,5_2_m,NA,6,DOWN,1.99,23,132.85,86.72,false,3288,3310,956,575,1021.5,640.6,SocialEngagement,male,m_pl_o1_dir_-o,NA,m,dir,-o
7,5_2_m,NA,7,UP,6.01,36,298.54,166.98,false,3626,3661,1010.7,632,1038.2,390.3,SocialEngagement,male,m_pl_o1_dir_-o,NA,m,dir,-o
7,5_2_m,NA,1,RIGHT,3.26,26,207.85,125.37,false,240,265,881.6,494,1057.9,480,SocialEngagement,male,m_pl_o1_dir_-o,NA,m,dir,-o
7,5_2_m,NA,2,UP,1.55,20,97.46,77.28,false,446,465,1044.3,473.1,1018.4,414.6,SocialEngagement,male,m_pl_o1_dir_-o,NA,m,dir,-o
7,5_2_m,NA,3,DOWN,4.61,32,247.39,144.2,false,2023,2054,1017.5,411.7,1026.8,597.3,SocialEngagement,male,m_pl_o1_dir_-o,NA,m,dir,-o
7,5_2_m,NA,4,UP,4.59,31,268.22,148.17,false,2370,2400,1027.7,591.2,1035,406.4,SocialEngagement,male,m_pl_o1_dir_-o,NA,m,dir,-o
7,5_2_m,NA,5,DOWN,4.06,32,211.63,126.75,false,3049,3080,1029.3,417.6,958.7,571.9,SocialEngagement,male,m_pl_o1_dir_-o,NA,m,dir,-o
7,5_2_m,NA,9,UP,0.59,13,42.62,45.68,false,5180,5192,1019.6,454.4,1027,431.4,SocialEngagement,male,m_pl_o1_dir_-o,NA,m,dir,-o
7,6_1_m,NA,4,UP,4.17,55,333.37,75.89,false,2618,2672,977,565.2,1040,404.4,SocialEngagement,male,m_pl_o1_div_+o,NA,m,div,+o
7,6_1_m,NA,6,UP,5.72,55,395.3,104.06,false,4156,4210,888.7,626.8,1039.4,424,SocialEngagement,male,m_pl_o1_div_+o,NA,m,div,+o
7,6_1_m,NA,1,RIGHT,3.33,37,290.2,90.09,false,425,461,859.5,534.3,1014.2,464.3,SocialEngagement,male,m_pl_o1_div_+o,NA,m,div,+o
7,6_1_m,NA,2,.,0.28,27,77.61,10.24,false,734,760,1034.9,448.4,1028.1,438.6,SocialEngagement,male,m_pl_o1_div_+o,NA,m,div,+o
7,6_1_m,NA,3,DOWN,3.86,54,284.37,71.41,false,2418,2471,1029.7,429.8,970.4,578.5,SocialEngagement,male,m_pl_o1_div_+o,NA,m,div,+o
7,6_1_m,NA,5,DOWN,6.27,61,422.22,102.73,false,3864,3924,1043.7,407.6,886.2,632.4,SocialEngagement,male,m_pl_o1_div_+o,NA,m,div,+o
7,6_3_m2,2,60,LEFT,8.26,43,317.39,191.99,false,18537,18579,719.5,1047.8,224.3,1056.6,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,61,UP,1.87,23,100.67,81.46,false,18905,18927,282.6,1063.4,294.8,976.5,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,62,RIGHT,1.9,21,132.93,90.63,false,19113,19133,285.6,958.7,390.5,992.6,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,18,RIGHT,7.17,42,263.59,170.71,false,4566,4607,1105.6,297.1,1493.6,334.7,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,19,LEFT,10.79,61,359.62,176.93,false,4768,4828,1460.4,339.5,889.1,241.6,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,20,UP,0.97,19,46.52,51.01,false,4990,5008,944.9,259.4,950.9,222,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,86,DOWN,2.6,28,130.9,93.01,false,24798,24825,281,705.6,184.4,793.3,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,87,UP,16.16,69,385.22,234.2,false,25110,25178,182.6,799.4,315.1,131.6,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,88,RIGHT,12.32,48,404.87,256.63,false,25564,25611,298,204.4,947.2,340.5,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,89,RIGHT,8.26,43,364.42,192.03,false,25816,25858,887,317.1,1330.3,277.1,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,90,DOWN,1.16,23,67.24,50.46,false,26108,26130,1292.1,278.9,1251.3,313.6,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,91,RIGHT,2.65,24,144.65,110.6,false,26253,26276,1270,323.9,1391.7,381.1,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,92,LEFT,3.79,31,168.47,122.38,false,26444,26474,1411.6,401.6,1237.9,485.9,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,52,DOWN,2.2,26,108.42,84.46,false,15760,15785,994.2,122.6,931,194.3,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,53,RIGHT,12.45,46,499.42,270.69,false,16295,16340,950.7,207.9,1624.4,288.4,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,54,DOWN,9.09,53,330.03,171.56,false,16808,16860,1556.2,295.3,1425.5,653.9,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,55,DOWN,2.43,26,131.32,93.38,false,17082,17107,1447.5,619.5,1485.6,717.5,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,56,DOWN,2.88,25,143.05,115.15,false,17345,17369,1496.7,745.9,1587.1,851.5,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,57,DOWN,4.93,37,182.31,133.12,false,17770,17806,1610.8,873.8,1717.3,1086.3,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,58,LEFT,8.83,45,312.96,196.17,false,18074,18118,1706.2,1081.3,1176.2,1050.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,59,LEFT,9.75,45,346.46,216.66,false,18306,18350,1232.9,1061,657.7,1057.1,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,63,RIGHT,9.69,43,443.25,225.4,false,19254,19296,399.4,1001.5,966.9,975.8,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,64,RIGHT,8.59,43,385.93,199.7,false,19577,19619,886,991.8,1385.9,970.6,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,65,UP,1.07,19,53.09,56.34,false,19803,19821,1324.1,972.1,1300.9,927.3,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,107,DOWN,2.34,35,83.74,66.77,false,32511,32545,600,820.3,669.1,908.2,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,108,LEFT,6.89,40,250.18,172.24,false,32808,32847,677.1,917.5,273.6,906.9,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,109,LEFT,1.07,18,61.23,59.27,false,33056,33073,292.7,900.8,233.5,883.4,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,70,LEFT,10.68,44,396.72,242.73,false,20809,20852,1376,748.8,772.8,761.4,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,71,LEFT,4.15,32,182.58,129.81,false,21094,21125,840,757.8,619.6,819.1,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,72,LEFT,1.6,22,74.3,72.63,false,21326,21347,638.9,811.5,553.9,786.7,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,73,LEFT,2.17,24,110.43,90.3,false,21611,21634,553.2,771.8,430.5,786.2,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,74,UP,2.97,29,125.8,102.57,false,21802,21830,414.7,791,301.6,694.6,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
7,6_3_m2,2,75,RIGHT,15.87,63,615.8,251.87,false,22070,22132,289.8,672.4,1168.8,551.7,VisualSearch,male,ng038ws.jpg,Count,NA,NA,NA
